,Hotel Names,Rating,Stars,Location,Center Distance,Price,Description
404,Absolute Sagrada Familia,"9,3",4,Eixample,2.0,1.848,"El Absolute Sagrada Familia se encuentra en Barcelona y goza de vistas directas a la fachada del nacimiento de la Sagrada Familia. El establecimiento ofrece apartamentos con aire acondicionado, calefacción, conexión WiFi gratuita y acceso a una gran terraza compartida con vistas panorámicas.

Los apartamentos disponen de 2 dormitorios, suelo de madera y zona de estar con 2 sofás y TV de pantalla plana. La cocina está equipada con lavadora, horno y microondas, mientras que el baño incluye secador de pelo y ducha o bañera.

La terraza compartida está amueblada con mesas, sillas, tumbonas y sombrillas. La recepción del Absolute Sagrada Familia abre de 09:00 a 20:00.

En las inmediaciones hay una gran variedad de supermercados y tiendas. El bar restaurante El Tastet de l´Artur sirve desayuno y cocina española. La estación de metro Sagrada Familia, ubicada a 100 metros, ofrece buenas conexiones con el centro histórico, las playas y el estadio Camp Nou del Fútbol Club Barcelona."
405,Liceu Apartments by Gaiarooms,"8,0",3,Ciutat Vella,0.5,1.630,"Liceu Apartments by Gaiarooms se encuentra en el centro de Barcelona, a 2,4 km de Platja de Sant Sebastià y a 2,4 km de Platja de Sant Miquel, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2,5 km de Platja de la Barceloneta y a 12 min a pie de Estación de metro Passeig de Gràcia.

El apartamento cuenta con balcón y vistas a la ciudad, y dispone de 1 dormitorio, una sala de estar, TV de pantalla plana, una cocina equipada con nevera y microondas, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de la Boquería, Plaza Cataluña y Portal del Ángel. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
406,Hotel Well and Come Barcelona,"8,9",4,Eixample,1.4,1.609,"El Well and Come Hotel ofrece una terraza en la azotea con piscina de temporada y vistas a la ciudad y está situado junto a la estación de metro de Verdaguer, a 10 minutos a pie de la Sagrada Familia.

Este hotel boutique dispone de habitaciones insonorizadas con WiFi gratuita, TV de pantalla plana, caja fuerte para ordenador portátil, cafetera Nespresso, hervidor y minibar con agua gratuita.

Las habitaciones cuentan también con aire acondicionado y calefacción regulables y baño privado con ducha de efecto lluvia, artículos de aseo gratuitos, secador de pelo y espejo de tocador.

Algunas habitaciones incluyen balcón, terraza o vistas a la ciudad.

El Hotel Well and Come Barcelona ofrece recepción abierta las 24 horas, zona de salón con chimenea, bar y zona de fitness.

El Well and Come hotel se encuentra a 5 minutos a pie del famoso Passeig de Gràcia y a unos 15 minutos a pie de la Pedrera y la Casa Batlló de Gaudí."
407,"Via Sants Hotel Barcelona, Tapestry Collection By Hilton","8,7",4,Eixample,2.3,1.440,"Via Sants Hotel Barcelona, Tapestry Collection By Hilton se encuentra en Barcelona, a 6 min a pie de Estación de tren de Sants, y ofrece alojamiento con jardín, parking privado, salón de uso común y terraza. Este alojamiento ofrece restaurante, servicio de habitaciones y recepción 24 horas, además de wifi gratis en todo el alojamiento. El bar es ideal para tomar algo.

En el hotel, todas las habitaciones están equipadas con aire acondicionado, caja fuerte y TV de pantalla plana, y algunas también ofrecen balcón. Las habitaciones cuentan con minibar.

En Via Sants Hotel Barcelona, Tapestry Collection By Hilton se sirve un desayuno buffet.

Fuente Mágica de Montjuïc está a 18 min a pie del alojamiento, y Paseo de Gracia está a 2,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
408,Ola Living Gracia,"7,3",4,Gracia,1.9,1.484,"Ola Living Gracia está a 6 min a pie de Paseo de Gracia y ofrece alojamiento con balcón y wifi gratis.

Cada unidad está equipada con aire acondicionado, baño privado y cocina con nevera, lavavajillas, horno y tostadora.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
409,Catalonia Catedral,"9,1",4,Ciutat Vella,0.45,2.288,"El Catalonia Catedral se encuentra en un edificio modernista tradicional, a solo 100 metros de la catedral de Barcelona. Ofrece smartphones de uso gratuito, WiFi gratuita, una piscina de temporada en la azotea y una terraza y jardín de estilo japonés.

El alojamiento Catedral ofrece habitaciones elegantes con una decoración contemporánea. Incluyen TV de pantalla plana, aire acondicionado, minibar y cafetera Nespresso. Los huéspedes tienen a su disposición un smartphone de forma gratuita durante su estancia.

El restaurante Ascent del hotel, del grupo Eboca, sirve cocina mediterránea y ofrece vistas a la galería de arte Palacio Pignatelli, que se encuentra cerca. También hay un bar en el vestíbulo del hotel, donde los huéspedes pueden utilizar los ordenadores con conexión a internet e impresoras de forma gratuita.

El Catalonia Catedral está a unos 10 minutos a pie de lugares de interés como Las Ramblas y la plaza de Cataluña. El puerto viejo y el puerto deportivo de Barcelona están a menos de 1 km. La estación de metro Jaume I está a 5 minutos a pie.

Todas las habitaciones del hotel tienen Smart TV con Chromecast."
410,Ola Living MACBA,"8,2",3,Ciutat Vella,0.7,1.843,"El Ola Living MACBA, situado en el céntrico barrio barcelonés del Raval, a solo 300 metros de la estación de metro Universitat, ofrece alojamiento moderno con conexión Wi-Fi gratuita y balcón. Plaza Catalunya está a 8 minutos a pie.

Estos apartamentos cuentan con paredes de ladrillo y algunos disponen de techos abovedados o vigas de madera a la vista. Incluyen zona de cocina equipada con lavavajillas, horno y cafetera. Las zonas de estar ofrecen TV de pantalla plana con canales por cable, reproductor de DVD y sofá.

En las calles de los alrededores hay bares, restaurantes y supermercados.

El alojamiento se encuentra a 5 minutos a pie de Sant Antoni y a 2,5 km de la playa de la Barceloneta. El Ola Living MACBA está a 10 minutos en metro de la Sagrada Familia y a 15 km del aeropuerto de Barcelona."
411,Sant Antoni 3 - Downtown Barcelona. Modern,"6,2",3,Ciutat Vella,1.0,1.451,"Sant Antoni 3 - Downtown Barcelona. Modern es un alojamiento bien ubicado en el centro de Barcelona que ofrece balcón. Plaza Cataluña y Portal del Ángel están a 15 min a pie y a 1,3 km del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
412,PORTAL DEL ANGEL Barcelonastuff Apartments,"8,7",4,Ciutat Vella,0.3,2.847,"El Portal del Angel Apartments está ubicado en una calle tranquila de Barcelona, a solo 400 metros de la plaza de Cataluña. Cada apartamento está equipado con TV de pantalla plana y reproductor de DVD. Los apartamentos son amplios y presentan una decoración elegante. Algunos tienen aire acondicionado procedente del salón.

Los apartamentos Portal del Angel presentan un diseño funcional con suelo de madera. Cuentan con zona de salón comedor y cocina con horno, vitrocerámica y lavadora. Se facilitan toallas, ropa de cama y utensilios de cocina.

La recepción del Portal del Angel ofrece un servicio de información sobre la ciudad y tiene consigna de equipaje. Se puede organizar un servicio de enlace con el aeropuerto bajo petición.

Los apartamentos se encuentran a las afueras del Barrio Gótico, a unos 3 minutos a pie de la catedral de Barcelona. El paseo de Las Ramblas está a solo 200 metros, mientras que la estación de metro Catalunya queda a 350 metros."
413,Olivia Plaza Hotel,"9,3",4,Ciutat Vella,0.15,1.880,"El Hotel Olivia Plaza está situado en la plaza de Catalunya, en el centro de Barcelona, y ofrece WiFi gratuita y un bar con terraza con vistas a la iglesia de Santa Ana. Las habitaciones son elegantes y cuentan con TV de pantalla plana.

Este hotel de diseño sirve un desayuno buffet. Los huéspedes también pueden pedir el desayuno en la habitación. El moderno restaurante Nineteen ofrece cocina mediterránea.

Las habitaciones del Olivia Hotel Barcelona son elegantes y cuentan con caja fuerte de uso gratuito y vistas a la plaza. También disponen de un sofá o una butaca y una mesa de desayuno.

Los huéspedes del Olivia Plaza Hotel tienen acceso gratuito al gimnasio Holmes Place Urquinaona, situado a 500 metros del hotel. Allí, los huéspedes pueden hacer uso gratuito de la zona de la piscina y de la sala de fitness.

El Olivia Plaza Barcelona está a solo 100 metros de las famosas Ramblas, con sus numerosos restaurantes y sus artistas callejeros. La estación de metro de Catalunya está a 2 minutos a pie del hotel y el Barrio Gótico está a menos de 10 minutos."
414,Gothic - Ramblas Apartments,"7,8",3,Ciutat Vella,1.0,1.685,"Gothic - Ramblas Apartments ofrece alojamiento con aire acondicionado en el centro de Barcelona, a 1,9 km de Platja de Sant Sebastià, a 1,9 km de Platja de Sant Miquel y a 2 km de Platja de la Barceloneta. Hay wifi gratis en todo el alojamiento.

El apartamento ofrece balcón, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y microondas, y baño privado con ducha y secador de pelo. También se ofrece fogones y tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Plaza Real, Santa María del Mar y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
415,Aparthotel Allada 3*,"7,9",3,Ciutat Vella,0.9,1.905,"El Aparthotel Allada 3* se encuentra en una calle peatonal del barrio del Borne, en un entorno tranquilo gracias a la escasez de ruido en la calle y a la insonorización del edificio.

El Aparthotel Allada 3* está situado en una pintoresca zona histórica que ha mantenido las fachadas y arcos del siglo XVII incorporando la arquitectura moderna del siglo XXI. Los apartamentos y estudios han sido diseñados para disfrutar del máximo confort y funcionalidad durante la estancia. Todos tienen mucha luz natural durante el día.

El barrio del Borne está lleno de calles sinuosas que forman un laberinto que permite encontrar algunas de las zonas más interesantes del centro histórico. Los apartamentos están cerca de la iglesia de Santa María, los jardines de la ciudad, el Museo Picasso, el Museo del Chocolate, la catedral, el mercado de Santa Caterina y otros lugares de interés. Además, los huéspedes disfrutan de acceso gratuito al Museo Egipcio de Barcelona."
416,RAMBLA BEACH Barcelonastuff Apartments,"8,7",4,Sant Martí,3.5,3.053,"El RAMBLA BEACH Barcelonastuff Apartments ofrece WiFi gratuita y se encuentra en diferentes lugares del barrio de Poblenou de Barcelona, ​​a 5 minutos a pie de la playa. Los espaciosos apartamentos presentan una decoración elegante y algunos de ellos cuentan con aire acondicionado procedente de la sala de estar.

Los luminosos apartamentos incluyen sala de estar con TV de pantalla plana y reproductor de DVD, así como cocina bien equipada con horno y lavadora. Todos disponen de 2 baños, mientras que la mayoría tienen balcón privado.

Los huéspedes encontrarán una gran variedad de restaurantes y bares de tapas en las calles de los alrededores y en la popular Rambla de Poblenou.

El Rambla Beach Barcelonastuff Apartments ofrece servicio de enlace con el aeropuerto bajo petición y por un suplemento. También proporciona servicio de alquiler de bicicletas, así como servicios de guardería y de venta de entradas para los partidos de fútbol del FC Barcelona.

La estación de metro Poblenou, ubicada a 450 metros, enlaza con la plaza de Cataluña y las Ramblas en menos de 15 minutos."
417,Minutes to the beach and near Convention Centre !,"8,8",3,Sant Martí,4.3,2.785,"Minutes to the beach and near Convention Centre!, que tiene vistas a la ciudad, dispone de alojamiento con terraza y balcón a unos 14 min a pie de Platja de Llevant. El alojamiento está a 14 min a pie de Platja de la Nova Mar Bella y tiene wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y hervidor, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Playa de la Mar Bella está a 19 min a pie del alojamiento, y Sagrada Familia está a 3,6 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 17 km."
418,Chi,"8,9",3,Eixample,1.6,1.761,"El Chi Hotel está situado en el barrio barcelonés del Eixample, junto a la estación de metro de Rocafort y a 15 minutos a pie de la plaza Catalunya, y ofrece habitaciones con aire acondicionado y calefacción (según la temporada) y WiFi gratuita.

Las habitaciones son modernas y cuentan con TV de pantalla plana, minibar, caja fuerte y baño privado con secador de pelo y artículos de aseo gratuitos.

La recepción está abierta las 24 horas. El personal puede facilitar información turística y el servicio de alquiler de coches.

En los alrededores hay numerosas tiendas, restaurantes y bares."
419,Hotel Ramblas Internacional,"7,4",3,Ciutat Vella,0.7,1.328,"El Hotel Ramblas Internacional se encuentra en las famosas Ramblas, a 50 metros de la estación de metro Liceu y cerca del mercado de La Boquería.
Todas las habitaciones están insonorizadas, presentan una decoración personalizada y tienen luz natural abundante. La mayoría de las habitaciones ofrecen vistas al centro de Barcelona. Algunas de ellas dan a las Ramblas.

El Hotel Ramblas Internacional sirve un desayuno diario.

El hotel está bien comunicado con el Barrio Gótico, a solo 150 metros del Gran Teatro del Liceo y a menos de 10 minutos a pie de la catedral de Barcelona."
