,Hotel Names,Rating,Stars,Location,Center Distance,Price,Description
431,Great and Seaside Flat,"9,1",4,Sant Martí,1.9,4.011,"Great and Seaside Flat es un alojamiento con piscina privada que se encuentra en Barcelona, a solo 11 min a pie de Platja de la Nova Icària y a 1,2 km de Platja de la Barceloneta. Este alojamiento con aire acondicionado está a 11 min a pie de Platja del Somorrostro y ofrece wifi gratis y parking privado en el propio alojamiento.

El apartamento tiene 3 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana, cocina totalmente equipada y terraza con vistas al jardín.

Cerca del alojamiento hay puntos de interés como Port Olimpic, Santa María del Mar y Museo Picasso. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
432,Durlet Beach Apartments,"8,9",4,Sant Martí,3.4,2.500,"El Durlet Beach Apartments está situado en el barrio de Poblenou de Barcelona, a 200 metros de las playas de Bogatell y Mar Bella. Ofrece conexión WiFi de alta velocidad gratuita y acceso a la piscina y la terraza compartida de la azotea.

Los apartamentos presentan una decoración moderna y disponen de ventanales, aire acondicionado, zona de salón comedor con sofá cama, TV de pantalla plana con canales internacionales y reproductor de DVD. La zona de cocina está equipada con horno, microondas, lavavajillas y lavadora.

Hay muchos restaurantes, bares y tiendas en las inmediaciones del Durlet Beach Apartments. La animada Rambla de Poblenou está bordeada de árboles y se encuentra muy cerca.

El Puerto Olímpico se halla a 15 minutos a pie y alberga bares de playa elegantes y clubes nocturnos populares. Los apartamentos están a 10 minutos a pie de la estación de metro de Poblenou, que enlaza con el centro de la ciudad en unos 20 minutos."
433,Praktik Bakery,"8,6",3,Eixample,1.2,2.507,"El hotel Praktik Bakery se encuentra en Barcelona, ​​a 5 minutos a pie del metro de Diagonal, y ofrece una excelente panadería y conexión Wi-Fi gratuita.

Este moderno hotel ofrece habitaciones con 1 cama doble o 2 individuales, aire acondicionado, TV de pantalla plana y baño privado. Además, se proporcionan toallas y ropa de cama de forma gratuita.

Los huéspedes podrán disfrutar de un desayuno y degustar los panes y la repostería de la panadería tradicional del hotel. El establecimiento también ofrece servicios como suministro de toallas de playa, venta de entradas para el autobús turístico, lavandería y traslado al aeropuerto.

El hotel Praktik Bakery se encuentra a poca distancia a pie de numerosos bares, restaurantes y tiendas. El Paseo de Gracia y La Pedrera de Gaudí están situados a solo 250 metros, mientras que la Sagrada Familia se encuentra a 15 minutos a pie. Además, el hotel está situado a 1,3 km de la Plaza Catalunya y de Las Ramblas."
434,Stay U-nique Apartments Industria II,"7,9",4,Gracia,1.7,3.036,"Stay U-nique Apartments Industria II se encuentra en el barrio de Gracia, en Barcelona, a 10 min a pie de Paseo de Gracia y a 1,1 km de La Pedrera, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,3 km de Teatro Tívoli y a 2,5 km de Palacio de la Música Catalana.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
435,Sunny Playa Apartment,"8,0",3,Sant Martí,2.0,2.346,"Sunny Playa Apartment está en Barcelona, a 12 min a pie de Platja de la Nova Icària y a 1,4 km de Platja del Bogatell, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Este apartamento está a 2,4 km de Paseo de Gracia y a 2,5 km de Sagrada Familia.

El apartamento dispone de 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja del Somorrostro, Port Olimpic y Palacio de la Música Catalana. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
436,Fashion House,"8,6",2,Eixample,0.5,1.422,"Fashion House 2* is within 10 minutes' walk of Plaza de Catalunya, Las Ramblas and Urquinaona Metro Station. This former Eixample fashion house has an open-air terrace.

Rooms at the Fashion House feature high ceilings and traditional décor.  All come with air conditioning and heating. The studios have a private bathroom, and bedrooms share a bathroom with just one other room.

Other facilities at Fashion House 2* include a communal living room and a large terrace, where there are complimentary coffee and tea, common fridge, microwave, kettle and cold drinks vending machine. The hotel is situated close to many restaurants, bars and cafés.

Fashion House is just 550 metres from Passeig de Gràcia. It offers easy access to the Gothic Quarter and Born districts."
437,Céntrico apartamento,"7,5",3,Gracia,1.5,2.576,"Céntrico apartamento está en el barrio de Gracia, en Barcelona, a 2 min a pie de Paseo de Gracia y a 400 metros de La Pedrera, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,9 km de Palacio de la Música Catalana y a 1,7 km de Plaza Cataluña.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con microondas y hervidor, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
438,Estudio con balcon Plaza España,"8,7",3,Sants,2.5,1.957,"Estudio con balcon Plaza España se encuentra en Barcelona, a 12 min a pie de Fuente Mágica de Montjuïc y a 800 metros de Estación de tren de Sants, y ofrece alojamiento con wifi gratis, aire acondicionado y terraza. Este apartamento ofrece alojamiento con balcón.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y microondas, y 1 baño con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 2,9 km del alojamiento, y Palau Sant Jordi está a 3,2 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
439,Sweett - Callao,"8,3",3,Sants,2.6,2.650,"Sweett - Callao se encuentra en Barcelona, a 8 min a pie de Estación de tren de Sants y a 1,1 km de Fuente Mágica de Montjuïc, y ofrece vistas a la ciudad y wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, horno y microondas, además de cafetera y hervidor.

Casa Batlló está a 2,8 km del alojamiento, y Paseo de Gracia está a 3,2 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
440,Fira Suites,"8,0",3,Eixample,1.9,2.700,"El Fira Suites se encuentra a 5 minutos a pie del centro de convenciones de Fira y a 10 minutos a pie de la fuente mágica de Montjuic y ofrece WiFi gratuita y aire acondicionado.

Estos apartamentos son modernos y luminosos y ofrecen vistas a la ciudad. Algunos tienen balcón. 1 dormitorio doble, 1 dormitorio con 2 camas individuales y baño con ducha y secador de pelo.

La zona de cocina está equipada con microondas, hervidor de agua, fogones y utensilios de cocina, mientras que la sala de estar cuenta con TV de pantalla plana y sofá.

Los autobuses que van al aeropuerto de Barcelona-El Prat paran a 5 minutos a pie de los apartamentos. El centro comercial Las Arenas, con una gran variedad de tiendas y restaurantes, está a 300 metros."
441,Stay U-nique Apartments Aribau II,"6,9",3,Sarrià,2.2,2.592,"Stay U-nique Apartments Aribau II está en Barcelona, a 12 min a pie de Paseo de Gracia y a 1,5 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 1,9 km de Casa Batlló y a 2,8 km de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 3 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Teatro Tívoli está a 3 km del alojamiento, y Plaza Cataluña está a 3,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
442,Stay U-nique Apartments Sagrada Familia,"6,7",3,Eixample,1.8,2.360,"Stay U-nique Apartments Sagrada Familia se encuentra en Barcelona, a 3 min a pie de Sagrada Familia y a 1,7 km de Casa Batlló, y ofrece alojamiento con equipamiento como wifi gratis y TV. Este apartamento está a 2,3 km de Teatro Tívoli y a 2,5 km de Palacio de la Música Catalana.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como La Pedrera, Paseo de Gracia y Estación de metro Passeig de Gràcia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
443,AB Poblenou Beach Comfort,"7,4",3,Sant Martí,3.5,1.885,"AB Poblenou Beach Comfort está en Barcelona, a 14 min a pie de Platja de la Nova Mar Bella y a 1,4 km de Playa de la Mar Bella, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 17 min a pie de Platja de Llevant y a 3,3 km de Sagrada Familia.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una zona de cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Port Olimpic está a 3,3 km del alojamiento, y Paseo de Gracia está a 4,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
444,Sweett - Sepulveda,"8,5",4,Eixample,1.1,2.726,"Sweett - Sepulveda está en Barcelona, a 19 min a pie de Fuente Mágica de Montjuïc y a 1,3 km de Plaza Cataluña, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y artículos de aseo gratuitos. La cocina tiene nevera, lavavajillas y horno. También hay microondas, fogones y tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
445,Apartamento 1 habitación cerca Sants-Estación,"7,6",3,Sants,2.8,2.171,"Apartamento 1 habitación cerca Sants-Estación está en Barcelona y ofrece alojamiento con wifi gratis a 16 min a pie de Fuente Mágica de Montjuïc, a 800 metros de Estación de tren de Sants y a 2,9 km de Camp Nou. Este apartamento está a 3,2 km de Casa Batlló y a 3,3 km de Palau Sant Jordi.

Este apartamento consta de 1 dormitorio independiente, 1 baño y una sala de estar.

Plaza Cataluña está a 3,7 km del alojamiento, y Paseo de Gracia está a 3,8 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 10 km del alojamiento."
446,Ola Living Hostal Diagonal,"7,0",3,Sarrià,1.9,2.017,"El Ola Living Hostal Diagonal se encuentra en Barcelona y ofrece WiFi gratuita. El hotel se encuentra a 800 metros del paseo de Gracia, famoso por sus tiendas de lujo, y ofrece habitaciones modernas con aire acondicionado.

Las habitaciones presentan una decoración moderna e incluyen calefacción, 1 cama doble o 2 camas individuales, TV de pantalla plana y armario. El baño es privado e incluye ducha y secador de pelo. Algunas habitaciones también incluyen una bañera de hidromasaje. Todas están en la planta baja.

El hotel ofrece una zona de salón.

A 5 minutos a pie del Ola Living Hostal Diagonal Exclusive rooms hay varios restaurantes, bares y tiendas de alimentación. La estación de metro de Diagonal está a 850 metros del establecimiento, y la plaza Catalunya se halla a 2 paradas.

La recepción se encuentra en el 228 de la calle Aribau. Abre de lunes a domingo en horario de 09:00 a 20:00.

El registro de entrada se realiza a las 15:00. Si llega antes, podrá dejar su equipaje en recepción hasta que su apartamento esté listo. También después del registro de salida (11:00) se puede dejar el equipaje en la recepción.

El apartamento se abre a través de un smartphone. Si necesita hacer el registro de entrada en persona después de las 21:00, Este servicio conlleva un suplemento de 30 EUR."
447,Barcelona City Apartment,"7,0",3,Sant Martí,2.2,1.973,"Estos apartamentos elegantes están cerca de la Torre Agbar y la estación de metro Glòries y tienen WiFi gratuita y cocina completamente equipada. 

Los Barcelona City Apartments ofrecen alojamiento flexible para 4 personas. Tienen TV y reproductor de DVD. La cocina cuenta con microondas, nevera, fogones y lavadora. Los apartamentos también tienen plancha, toallas y ropa de cama. 

El Barcelona City Apartment está cerca de la Plaça de les Glòries, un centro de transporte de Barcelona. Se puede acceder a varias rutas de metro, autobús y tranvía. Está a solo 10 minutos a pie de la playa."
448,Stay U-nique Apartments Vila de Gracia,"7,6",3,Gracia,2.0,2.591,"Stay U-nique Apartments Vila de Gracia está en Barcelona, cerca de Paseo de Gracia, La Pedrera, y Casa Batlló, y ofrece wifi gratis.

El apartamento ofrece terraza, zona de estar, TV, cocina totalmente equipada con nevera y horno, y baño privado con ducha y secador de pelo. También hay microondas, fogones y tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Sagrada Familia y Parque Güell. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
449,AB Rossello Center Terrace,"7,0",3,Eixample,2.3,2.140,"AB Rossello Center Terrace se encuentra en el barrio de Eixample, en Barcelona, cerca de Sagrada Familia. Dispone de terraza, wifi gratis y lavadora. Este apartamento está a 2,9 km de Platja de la Nova Icària y a 2,6 km de Casa Batlló.

Este apartamento con aire acondicionado consta de 2 dormitorios independientes, 1 baño con artículos de aseo gratuitos y secador de pelo, y una sala de estar. La cocina está equipada con horno, microondas y tostadora, además de cafetera.

La Pedrera está a 2,6 km del alojamiento, y Paseo de Gracia está a 2,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
450,Welcomy Sant Andreu,,,Sant Andreu,5.1,1.731,"Welcomy Sant Andreu está en el barrio de Sant Andreu, en Barcelona, a 4 km de Sagrada Familia, a 5,5 km de Paseo de Gracia y a 5,6 km de La Pedrera. Este apartamento está a 5,7 km de Casa Batlló y a 6,2 km de Estación de metro Passeig de Gràcia.

El apartamento incluye 1 dormitorio, una sala de estar y 1 baño con ducha. Hay TV.

Teatro Tívoli está a 6,3 km del alojamiento, y Palacio de la Música Catalana está a 6,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 18 km."
